Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
156.3489445,1.007994928,1.975490287,-3.038153027,3.761514251
156.3589375,0.623828328,1.922743139,-3.040527581,3.651152001
156.3689305,0.208918165,1.698815391,-2.880915551,3.351014017
156.3789225,-0.101654867,1.359103856,-2.772992907,3.089819843
156.3889155,-0.34162478,0.957860463,-2.61289965,2.803827516
156.3989085,-0.610677502,0.463877963,-2.505508518,2.620244781
156.4089005,-0.801479384,-0.124188282,-2.298960888,2.437829587
156.4188935,-0.855521033,-0.715326436,-1.844694212,2.155575302
156.4288865,-0.966765699,-1.250409672,-1.311119996,2.05358124
156.4388785,-0.936733888,-1.643104436,-0.621605217,1.990893169
156.4488715,-0.670230297,-1.808669955,0.328825774,1.956686497
156.4588645,-0.363638963,-1.931355649,1.28327614,2.347161177
156.4688565,-0.121225535,-2.242926289,1.98720606,2.999066837
156.4788495,0.136545788,-2.690571432,2.552018441,3.710878266
156.4888415,0.303199547,-3.098469395,3.062127196,4.366814115
156.4988345,0.326394757,-3.436388466,3.40249128,4.846880041
156.5088275,0.219798152,-3.600670375,3.283127974,4.877711315
156.5188195,0.009507938,-3.50497806,2.631677399,4.382999832
156.5288125,-0.291768807,-3.185245584,1.808343827,3.674374213
156.5388055,-0.581141681,-2.775132987,1.058785744,3.026568354
156.5487975,-0.518223228,-2.305347217,0.749072179,2.478767886
156.5587905,-0.091044948,-1.70007415,0.88198173,1.917402689
156.5687835,0.712107836,-0.992225572,1.039072441,1.603521342
156.5787755,1.504158366,0.094009779,1.172128172,1.909244531
156.5887685,2.140839459,1.298194872,1.296546981,2.819492435
156.5987615,2.634522361,2.229071312,1.209612333,3.656860536
156.6087535,2.796911819,2.722119207,0.874718903,3.999722723
156.6187465,2.726271315,2.839057673,0.858708642,4.028670287
156.6287395,2.530064485,2.595560902,1.420842413,3.893193529
156.6387315,2.123730213,1.963108223,2.229352124,3.651579769
156.6487245,1.509405219,0.975618749,2.833440253,3.355371771
156.6587175,0.8763953,-0.276320847,2.981639103,3.120031037
156.6687095,0.146763066,-1.645277261,2.585912411,3.068455583
156.6787025,-0.426196313,-2.862562895,2.296257135,3.694415577
156.6886945,-0.507663449,-3.562984486,2.481910325,4.371779899
156.6986875,-0.094825922,-3.55379851,2.608408989,4.409339322
156.7086805,0.476524541,-3.061699472,2.227762851,3.816281779
156.7186725,0.98419486,-2.518062198,1.412135324,3.050148018
156.7286655,1.322889564,-2.139653205,0.471850423,2.559452179
156.7386585,1.623783189,-1.86483787,-0.250185986,2.485334012
156.7486505,1.880737619,-1.550253867,-0.708605354,2.538224299
156.7586435,2.03528596,-1.235377211,-1.098147445,2.621921739
156.7686365,1.990371158,-1.001059034,-1.630615953,2.76090654
156.7786285,1.776940478,-0.813063011,-2.261577299,2.98886614
156.7886215,1.570808584,-0.764395831,-3.062769805,3.525946606
156.7986145,1.38346131,-0.712664564,-3.995498934,4.287874498
156.8086065,1.303397432,-0.589548953,-4.909278408,5.113455517
156.8185995,1.285591784,-0.441308149,-5.606134366,5.768556288
156.8285925,1.334800635,-0.179041012,-6.075438327,6.222917264
156.8385845,1.399086093,0.01837049,-6.402796449,6.553898209
156.8485775,1.447877453,0.199292478,-6.590608431,6.750717451
156.8585695,1.476870726,0.50240958,-6.543322583,6.726710411
156.8685625,1.447482328,0.66473428,-6.232081726,6.432411631
156.8785555,1.339150671,0.729767889,-5.770917674,5.969034804
156.8885475,1.288229901,0.830235772,-5.237719434,5.4573375
156.8985405,1.111377502,0.787330073,-4.521192273,4.721888199
156.9085335,0.847232312,0.529065282,-3.74901716,3.879799264
156.9185255,0.555837709,0.385717866,-2.880641316,2.959024877
156.9285185,0.207327064,0.426818091,-1.88832672,1.947032613
156.9385115,-0.13186553,0.621134808,-1.148317725,1.312185416
156.9485035,-0.324331677,0.816856319,-0.419808449,0.974004321
156.9584965,-0.347173971,1.058675378,0.470580992,1.209450202
156.9684895,-0.301536233,1.453386408,1.446805805,2.072800807
156.9784815,-0.332903914,1.882696875,2.184435568,2.902952168
156.9884745,-0.435885003,2.13031374,2.706396044,3.47171599
156.9984675,-0.731740155,2.062642451,3.071969814,3.771861089
157.0084595,-1.294361584,1.711509258,3.433173959,4.048619429
157.0184525,-2.060154315,1.305129232,4.117661303,4.785679964
157.0284455,-2.853090113,1.016685572,4.867860825,5.733222633
157.0384375,-3.371144064,0.802669366,5.125210235,6.186814234
157.0484305,-3.578095737,0.493877249,4.804512675,6.010825725
157.0584225,-3.539651756,0.276477991,4.515985327,5.744536371
157.0684155,-3.358640378,0.383501625,4.200586515,5.391888886
157.0784085,-3.133701501,0.770188814,3.826055396,5.005194881
157.0884005,-2.87952479,1.194710996,3.220373901,4.482165263
157.0983935,-2.625178218,1.490476027,2.397222177,3.854835098
157.1083865,-2.245229654,1.841406469,1.748092362,3.389345201
157.1183785,-1.940437983,2.256940457,1.367924527,3.275713251
157.1283715,-1.713000736,2.384067989,1.306572032,3.21329771
157.1383645,-1.720718915,2.133208696,2.17797264,3.500716748
157.1483565,-2.01596062,1.492789624,3.90627744,4.642361632
157.1583495,-2.406254371,0.519836694,5.423092543,5.955688291
157.1683425,-2.837673052,-0.550725196,6.020500812,6.67848161
157.1783345,-3.227485285,-1.499006238,5.707686469,6.726170217
157.1883275,-3.443653047,-2.013379952,4.843641658,6.274815507
157.1983205,-3.320998635,-2.167968639,3.54760397,5.321147797
157.2083125,-3.063059826,-1.950116587,2.161031502,4.225558822
157.2183055,-2.594750478,-1.44616992,0.959124631,3.121547299
157.2282975,-1.948393705,-0.929481148,-0.037584148,2.159070587
