"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.067666792E0,-1.451349676E0,-3.869992836E0,-1.112963471E1,1.187232198E1
1.077598792E0,-1.904538856E0,-4.559106789E0,-9.638053853E0,1.083073428E1
1.087530792E0,-2.279770765E0,-4.932988282E0,-8.576861980E0,1.015353582E1
1.097461792E0,-2.241221972E0,-4.821504684E0,-7.946073711E0,9.560861403E0
1.107393792E0,-2.094046969E0,-4.675202671E0,-7.488347238E0,9.072921088E0
1.117325792E0,-2.016709064E0,-4.558465349E0,-7.025402709E0,8.614116613E0
1.127257792E0,-1.693588857E0,-4.273477321E0,-6.622812556E0,8.061792467E0
1.137189792E0,-1.286533770E0,-4.061707542E0,-6.704217492E0,7.943498567E0
1.147121792E0,-1.060776063E0,-4.041113064E0,-6.957993668E0,8.116003730E0
1.157052792E0,-1.126536481E0,-4.157926691E0,-6.779238439E0,8.032154918E0
1.166984792E0,-1.209325673E0,-4.308480800E0,-5.913652301E0,7.415979971E0
1.176916792E0,-1.181899162E0,-4.501581589E0,-5.097223706E0,6.902377267E0
1.186848792E0,-1.255387991E0,-4.586480529E0,-5.086956580E0,6.963399306E0
1.196780792E0,-1.271735783E0,-4.363959767E0,-5.801529018E0,7.370155744E0
1.206712792E0,-1.412931861E0,-3.857409628E0,-6.547890428E0,7.729867692E0
1.216644792E0,-1.611498481E0,-3.440231256E0,-7.262956955E0,8.196503046E0
1.226575792E0,-1.758521164E0,-3.159401768E0,-8.190241157E0,8.952891512E0
1.236509042E0,-1.727507532E0,-3.060877061E0,-9.026893517E0,9.687004554E0
1.246441042E0,-1.520109716E0,-2.918956659E0,-9.564080728E0,1.011447881E1
1.256373042E0,-1.329088051E0,-2.675064616E0,-9.770375758E0,1.021678463E1
1.266305042E0,-1.341845653E0,-2.508497322E0,-9.623897159E0,1.003556202E1
1.276237042E0,-1.421576531E0,-2.450314896E0,-9.651665586E0,1.005880567E1
1.286169042E0,-1.345864006E0,-2.404054649E0,-9.514182928E0,9.905074733E0
1.296100042E0,-1.001042589E0,-2.321636682E0,-9.028285739E0,9.375608063E0
1.306032042E0,-5.209344359E-1,-2.278766359E0,-7.974216945E0,8.309770435E0
1.315964042E0,-2.991603635E-1,-2.475431610E0,-7.211074610E0,7.629997092E0
1.325896042E0,-3.130600722E-1,-2.606769137E0,-7.586785113E0,8.028235192E0
1.335828042E0,-8.844156334E-1,-2.850591598E0,-8.054959391E0,8.590135870E0
1.345760042E0,-1.558480461E0,-2.737158538E0,-8.938766037E0,9.477469941E0
1.355691042E0,-1.833192447E0,-2.330128301E0,-1.002657853E1,1.045573381E1
1.365623042E0,-1.955863376E0,-2.030967499E0,-1.097089450E1,1.132743381E1
1.375555042E0,-2.243349628E0,-2.179896374E0,-1.147561680E1,1.189429892E1
1.385487042E0,-2.665533947E0,-2.543850465E0,-1.129870461E1,1.188431623E1
1.395419042E0,-2.831339348E0,-2.717254031E0,-1.014271827E1,1.087541658E1
1.405351042E0,-2.457734427E0,-2.676112145E0,-7.725840088E0,8.537601524E0
1.415283042E0,-1.422859410E0,-2.406518373E0,-3.503903634E0,4.482543949E0
1.425214042E0,-4.424272335E-1,-1.504460667E0,8.225412744E-1,1.770795839E0
1.435146042E0,-3.326748495E-1,-8.824354738E-2,3.476984223E0,3.493977499E0
1.445078042E0,-1.576858114E0,1.519406881E0,3.493179840E0,4.122788398E0
1.455010042E0,-3.584128895E0,2.815005736E0,1.619886897E0,4.836762428E0
1.464942042E0,-4.737593339E0,3.598767399E0,6.428458124E-1,5.984076217E0
1.474874042E0,-3.149933664E0,4.281920700E0,3.774729121E0,6.519624752E0
1.484806042E0,3.577974115E-1,4.647648252E0,1.125599304E1,1.218302231E1
1.494737042E0,3.465435972E0,4.982393746E0,1.915734257E1,2.009570273E1
1.504669042E0,5.380144159E0,5.224047475E0,2.537645751E1,2.646131552E1
1.514601042E0,5.413422418E0,4.966905642E0,2.826335418E1,2.920261090E1
1.524533042E0,4.273982228E0,4.830315561E0,2.912299311E1,2.982863725E1
1.534465042E0,3.416185167E0,4.695904738E0,3.241522111E1,3.293126784E1
1.544397042E0,3.738339559E0,4.703415486E0,3.637535784E1,3.686819710E1
1.554328042E0,3.400245949E0,4.488535866E0,3.967989773E1,4.007746138E1
1.564260042E0,2.127178463E0,2.545813083E0,4.375144029E1,4.387703932E1
1.574192042E0,2.147623691E0,-1.352920718E-1,4.736885533E1,4.741770816E1
1.584124042E0,3.303389745E0,-2.088800117E0,4.857367646E1,4.873066298E1
1.594056042E0,5.257657855E0,-2.866420888E0,4.567075842E1,4.606167072E1
1.603988042E0,7.527066330E0,-2.606857138E0,3.865550297E1,3.946771264E1
1.613920042E0,8.805568219E0,-1.747189260E0,2.970350468E1,3.103045105E1
1.623851042E0,8.900588397E0,-9.542541924E-1,2.075976500E1,2.260749694E1
1.633783042E0,8.315784971E0,-8.985343203E-2,1.202045100E1,1.461682577E1
1.643715042E0,6.479356382E0,9.917734364E-1,4.649383121E0,8.036319872E0
1.653647042E0,4.163371326E0,1.915467741E0,-8.190282673E-1,4.655479005E0
1.663579042E0,2.266740244E0,2.302050557E0,-4.277690240E0,5.360613947E0
1.673511042E0,1.383463649E0,1.551168372E0,-5.951258669E0,6.303774641E0
1.683443042E0,1.260876773E0,-8.825787306E-3,-6.664609038E0,6.782838769E0
1.693374042E0,7.917203815E-1,-1.110367834E0,-7.453510696E0,7.577239576E0
1.703306042E0,-4.557539881E-1,-2.228642857E0,-8.576881860E0,8.873413274E0
1.713238042E0,-1.972721045E0,-3.563995469E0,-1.024085325E1,1.102128701E1
1.723170042E0,-2.878821955E0,-4.318421944E0,-1.216812828E1,1.322874634E1
1.733102042E0,-2.927610830E0,-4.553757171E0,-1.385726024E1,1.487720642E1
1.743034042E0,-2.130908694E0,-4.517115302E0,-1.492411982E1,1.573767629E1
1.752966042E0,-7.293544909E-1,-4.395370425E0,-1.499552134E1,1.564342991E1
1.762897042E0,2.784920642E-1,-4.190492467E0,-1.400884346E1,1.462482410E1
1.772829042E0,4.859000393E-1,-4.243862050E0,-1.289494654E1,1.358403880E1
1.782761042E0,2.480277783E-1,-4.345224703E0,-1.208249931E1,1.284247971E1
1.792693042E0,-1.578970420E-1,-4.402007599E0,-1.161266735E1,1.242000988E1
1.802625042E0,-5.879894279E-1,-4.282264224E0,-1.180134413E1,1.256802458E1
1.812557042E0,-1.005828973E0,-3.941904525E0,-1.234200108E1,1.299520273E1
1.822489042E0,-1.323034283E0,-3.571061537E0,-1.286724009E1,1.341897045E1
1.832420042E0,-1.596378020E0,-3.246513002E0,-1.305299210E1,1.354506819E1
1.842352042E0,-1.725838298E0,-3.013840304E0,-1.276680130E1,1.323075835E1
1.852284042E0,-1.648057612E0,-2.884554565E0,-1.214137025E1,1.258767733E1
1.862216042E0,-1.370761450E0,-2.724281215E0,-1.131861672E1,1.172227706E1
1.872148042E0,-1.156956840E0,-2.388873523E0,-1.051065431E1,1.084062359E1
1.882080042E0,-9.155397776E-1,-2.049177775E0,-9.906655644E0,1.015771474E1
1.892011042E0,-7.460485840E-1,-1.823163595E0,-9.306472287E0,9.512672621E0
1.901943042E0,-6.822881325E-1,-1.709135580E0,-8.828847154E0,9.018603195E0
1.911875042E0,-7.442437678E-1,-1.491228126E0,-8.668757406E0,8.827514660E0
1.921807042E0,-9.207128093E-1,-1.299662962E0,-8.605089414E0,8.751251322E0
1.931739042E0,-1.059270916E0,-1.341181409E0,-8.325704772E0,8.499304818E0
1.941671042E0,-1.159119871E0,-1.517164181E0,-7.713888379E0,7.946660931E0
1.951603042E0,-1.179498514E0,-1.724293464E0,-7.057629638E0,7.360335645E0
1.961535042E0,-1.235234247E0,-1.797127697E0,-6.407731499E0,6.768640526E0
1.971466042E0,-1.158201201E0,-1.769209289E0,-5.798221833E0,6.171783207E0
1.981398042E0,-1.006929054E0,-1.730672484E0,-5.477008549E0,5.831531189E0
1.991330042E0,-9.051725180E-1,-1.725723546E0,-5.342544224E0,5.686847794E0
2.001262042E0,-7.396320688E-1,-1.644767969E0,-5.620082899E0,5.902342676E0
2.011194042E0,-6.412022332E-1,-1.381396950E0,-6.276132309E0,6.458268700E0
2.021126042E0,-5.997698133E-1,-1.169156178E0,-7.061574170E0,7.182790527E0
2.031058042E0,-6.973564073E-1,-1.232136246E0,-7.673986979E0,7.803495489E0
2.040989042E0,-9.256810422E-1,-1.323228264E0,-8.204544032E0,8.361959172E0
2.050921042E0,-1.005256385E0,-1.358695428E0,-8.625700849E0,8.789727459E0
2.060853042E0,-9.711997157E-1,-1.368619176E0,-8.766188391E0,8.925379893E0
2.070785042E0,-9.655717707E-1,-1.382768853E0,-8.637987018E0,8.801090743E0
2.080717042E0,-8.680321737E-1,-1.367826294E0,-8.405589432E0,8.560278169E0
2.090649042E0,-5.706805001E-1,-1.251608497E0,-8.135376148E0,8.250851176E0
2.100581042E0,-2.103918824E-1,-1.160301594E0,-7.957632487E0,8.044531020E0
2.110512042E0,-2.623499483E-2,-1.004094397E0,-8.079385550E0,8.141582444E0
2.120444042E0,1.312641442E-2,-8.504269382E-1,-8.458466388E0,8.501120627E0
2.130376042E0,8.659141660E-3,-7.888756379E-1,-8.711054410E0,8.746706162E0
2.140308042E0,-1.264752746E-2,-7.714734471E-1,-8.684098161E0,8.718307869E0
2.150240042E0,-1.020280659E-2,-8.506456241E-1,-7.998253679E0,8.043367702E0
2.160172042E0,-1.546237707E-2,-1.159310783E0,-6.841537598E0,6.939083317E0
2.170104042E0,-4.447674353E-1,-1.631762007E0,-5.325471523E0,5.587585549E0
2.180035042E0,-1.375688898E0,-2.021330118E0,-3.941809800E0,4.638551487E0
2.189967042E0,-2.201249236E0,-1.491181933E0,-3.329935520E0,4.261172646E0
2.199899042E0,-3.349953462E0,-5.924814051E-1,-3.405192109E0,4.813372592E0
2.209831042E0,-4.853224952E0,6.188922550E-1,-3.553725420E0,6.046964893E0
2.219763042E0,-5.434122146E0,2.024675457E0,-2.189268292E0,6.198539332E0
2.229695042E0,-4.545357938E0,3.893062148E0,-1.419657183E-1,5.986348298E0
2.239624958E0,-2.517393569E0,5.661588775E0,3.912419356E0,7.327883941E0
2.249555958E0,1.295076406E-1,6.325672844E0,1.206445013E1,1.362284354E1
2.259487958E0,2.215500217E0,5.539239880E0,2.027303108E1,2.113261481E1
2.269419958E0,2.647874478E0,3.967123566E0,2.846708053E1,2.886388717E1
2.279351958E0,1.933684887E0,3.333697034E0,3.546339334E1,3.567218721E1
2.289283958E0,1.933104113E0,3.373737012E0,3.915806414E1,3.935064142E1
2.299215958E0,3.446464680E0,4.049891196E0,4.062649178E1,4.097305909E1
2.309147958E0,5.441431165E0,4.206601546E0,4.284664681E1,4.339515887E1
2.319078958E0,6.445574094E0,2.803573260E0,4.550538513E1,4.604503800E1
2.329010958E0,5.417259361E0,-7.514413248E-1,4.735092543E1,4.766572670E1
2.338942958E0,3.827295590E0,-5.461788247E0,4.780244742E1,4.826544625E1
2.348874958E0,3.321767544E0,-8.435726566E0,4.375862535E1,4.468795044E1
2.358806958E0,3.387223030E0,-7.676993033E0,3.497334989E1,3.596588250E1
2.368738958E0,3.444083694E0,-4.657568930E0,2.540154674E1,2.605366074E1
2.378670958E0,3.870253329E0,-1.919605962E0,1.832595738E1,1.882828887E1
2.388601958E0,4.346169613E0,-8.036969409E-1,1.093733850E1,1.179663056E1
2.398533958E0,4.360675678E0,1.527543428E-1,3.095140575E0,5.349646852E0
2.408465958E0,4.455585929E0,1.664723346E0,-2.780243454E0,5.509383219E0
2.418397958E0,4.839033175E0,2.921677660E0,-5.534163328E0,7.910714643E0
2.428329958E0,4.277009624E0,3.020855209E0,-6.359883149E0,8.238112112E0
2.438261958E0,2.493093125E0,1.663081740E0,-6.597984109E0,7.246706045E0
2.448193958E0,2.378246793E-1,-5.896572000E-1,-6.944246864E0,6.973293390E0
2.458125958E0,-1.632244695E0,-2.044469013E0,-7.693897918E0,8.126508565E0
2.468056958E0,-2.516808555E0,-2.171601076E0,-8.509642389E0,9.135873802E0
2.477988958E0,-3.007739904E0,-2.089502221E0,-9.070504391E0,9.781951174E0
2.487920958E0,-3.220631179E0,-2.199827194E0,-9.338754764E0,1.012047654E1
2.497852958E0,-3.103583955E0,-1.756625204E0,-9.808311909E0,1.043651992E1
2.507784958E0,-2.257129322E0,-5.901311168E-1,-1.110432095E1,1.134675421E1
2.517716958E0,-1.053512798E0,5.169559903E-1,-1.331716463E1,1.336876982E1
2.527648958E0,-1.250115703E-1,1.096178395E0,-1.538721930E1,1.542672204E1
2.537579958E0,4.364551798E-1,1.325496399E0,-1.608614634E1,1.614656428E1
2.547511958E0,3.995741594E-1,1.166043559E0,-1.530654293E1,1.535609239E1
2.557443958E0,7.294576943E-2,4.806398110E-1,-1.325045725E1,1.325937227E1
2.567375958E0,-3.100350883E-1,-5.368670753E-1,-1.085888173E1,1.087656474E1
2.577307958E0,-1.031325830E0,-1.273769298E0,-9.596890039E0,9.735831738E0
2.587239958E0,-1.751516492E0,-1.458354056E0,-9.479075076E0,9.749229245E0
2.597171958E0,-2.075447269E0,-1.406950014E0,-9.619193659E0,9.940617504E0
2.607103958E0,-2.044872617E0,-1.383093666E0,-9.778677050E0,1.008548348E1
2.617034958E0,-2.073436119E0,-1.283996079E0,-1.000007427E1,1.029316611E1
2.626966958E0,-2.059024194E0,-1.186869441E0,-1.046306616E1,1.072958495E1
